"[run number]","scenarios","n","rayon","quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","p-vacciner","[step]","count turtles with [state = 3]/ n"
"1233","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","120","0.062"
"1234","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","100","0.055"
"1235","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","97","0.053"
"1238","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","53","0.034"
"1243","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","57","0.043"
"1239","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","60","0.031"
"1244","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","64","0.026"
"1237","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","127","0.052"
"1242","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","90","0.033"
"1240","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","99","0.047"
"1241","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","109","0.063"
"1245","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","113","0.061"
"1251","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","63","0.05"
"1249","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","83","0.027"
"1250","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","73","0.051"
"1246","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","136","0.071"
"1248","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","115","0.065"
"1247","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","141","0.045"
"1253","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","56","0.028"
"1254","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","37","0.016"
"1255","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","56","0.019"
"1256","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","88","0.029"
"1252","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","170","0.073"
"1257","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","103","0.084"
"1260","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","116","0.053"
"1258","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","120","0.061"
"1259","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","138","0.069"
"1265","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","78","0.041"
"1263","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","111","0.04"
"1267","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","80","0.074"
"1262","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","188","0.088"
"1268","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","80","0.026"
"1264","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","135","0.067"
"1269","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","50","0.042"
"1261","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","229","0.082"
"1266","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","109","0.044"
"1270","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","92","0.048"
"1271","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","92","0.045"
"1273","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","84","0.052"
"1277","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","73","0.027"
"1272","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","104","0.06"
"1275","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","88","0.044"
"1274","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","101","0.046"
"1276","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","172","0.108"
"1278","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","100","0.062"
"1283","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","88","0.031"
"1279","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","91","0.055"
"1282","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","94","0.056"
"1284","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","75","0.039"
"1281","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","115","0.05"
"1280","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.5","119","0.042"
"1290","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","40","0.023"
"1285","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","77","0.037"
"1286","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","73","0.032"
"1288","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","72","0.037"
"1289","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","79","0.034"
"1287","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","80","0.028"
"1292","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","99","0.04"
"1294","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","79","0.029"
"1291","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","143","0.053"
"1298","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","71","0.043"
"1293","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","92","0.037"
"1295","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","87","0.07"
"1297","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","99","0.049"
"1299","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","57","0.034"
"1296","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","104","0.049"
"1304","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","61","0.014"
"1307","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","38","0.029"
"1300","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","92","0.046"
"1306","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","72","0.028"
"1305","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","75","0.042"
"1302","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","110","0.056"
"1308","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","68","0.039"
"1310","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","57","0.036"
"1301","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","151","0.054"
"1303","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","149","0.055"
"1309","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","99","0.081"
"1311","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","99","0.032"
"1313","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","98","0.039"
"1317","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","77","0.023"
"1314","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","92","0.055"
"1315","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","110","0.071"
"1312","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","153","0.043"
"1318","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","119","0.052"
"1322","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","62","0.042"
"1323","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","64","0.017"
"1321","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","82","0.058"
"1319","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","113","0.038"
"1320","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","111","0.049"
"1316","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.55","183","0.071"
"1324","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","86","0.048"
"1325","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","58","0.031"
"1330","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","41","0.025"
"1326","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","60","0.029"
"1332","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","47","0.03"
"1334","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","40","0.022"
"1328","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","113","0.064"
"1331","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","101","0.034"
"1329","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","121","0.053"
"1327","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","145","0.044"
"1337","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","61","0.043"
"1335","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","100","0.027"
"1336","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","97","0.035"
"1339","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","74","0.036"
"1333","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","131","0.036"
"1343","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","28","0.009"
"1340","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","75","0.034"
"1338","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","88","0.043"
"1341","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","68","0.036"
"1344","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","40","0.019"
"1348","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","48","0.028"
"1342","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","91","0.04"
"1345","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","66","0.056"
"1346","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","61","0.023"
"1351","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","64","0.035"
"1349","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","87","0.028"
"1352","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","66","0.026"
"1350","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","121","0.05"
"1355","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","68","0.029"
"1354","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","92","0.045"
"1356","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","60","0.028"
"1358","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","54","0.015"
"1347","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","178","0.044"
"1353","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","137","0.071"
"1359","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","69","0.018"
"1357","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","97","0.072"
"1361","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","86","0.041"
"1363","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","78","0.036"
"1366","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","55","0.022"
"1362","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","134","0.034"
"1364","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","91","0.035"
"1365","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","108","0.023"
"1368","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","76","0.02"
"1367","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","98","0.034"
"1360","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.6","161","0.046"
"1369","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","76","0.019"
"1372","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","46","0.014"
"1373","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","43","0.026"
"1370","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","72","0.023"
"1375","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","30","0.01"
"1371","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","79","0.023"
"1377","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","60","0.014"
"1380","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","58","0.01"
"1378","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","75","0.037"
"1381","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","70","0.039"
"1379","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","91","0.019"
"1374","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","147","0.036"
"1376","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","133","0.029"
"1382","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","99","0.041"
"1385","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","65","0.02"
"1384","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","85","0.027"
"1386","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","69","0.013"
"1387","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","85","0.021"
"1388","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","75","0.04"
"1390","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","64","0.016"
"1383","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","149","0.026"
"1391","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","68","0.016"
"1393","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","55","0.024"
"1396","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","41","0.03"
"1389","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","113","0.051"
"1394","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","52","0.032"
"1395","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","70","0.04"
"1399","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","43","0.024"
"1401","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","36","0.012"
"1398","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","49","0.013"
"1392","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","127","0.049"
"1407","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","36","0.011"
"1397","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","125","0.074"
"1402","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","97","0.036"
"1403","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","79","0.023"
"1400","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.65","94","0.031"
"1404","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","69","0.019"
"1405","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","64","0.02"
"1406","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","70","0.021"
"1410","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","44","0.014"
"1413","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","39","0.01"
"1408","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","74","0.019"
"1415","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","36","0.017"
"1409","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","75","0.017"
"1412","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","82","0.028"
"1419","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","29","0.014"
"1414","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","91","0.024"
"1416","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","61","0.025"
"1417","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","46","0.024"
"1420","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","59","0.013"
"1411","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","138","0.03"
"1425","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","32","0.029"
"1418","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","104","0.04"
"1421","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","82","0.03"
"1422","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","65","0.03"
"1423","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","62","0.03"
"1424","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","60","0.02"
"1426","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","72","0.044"
"1427","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","81","0.032"
"1429","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","53","0.018"
"1430","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","70","0.028"
"1434","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","53","0.02"
"1428","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","92","0.02"
"1431","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","73","0.026"
"1435","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","50","0.024"
"1432","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","72","0.019"
"1436","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","53","0.013"
"1433","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","88","0.027"
"1437","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","60","0.032"
"1441","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","48","0.013"
"1438","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","57","0.029"
"1444","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","50","0.013"
"1440","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","56","0.019"
"1439","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.7","63","0.023"
"1442","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","70","0.023"
"1443","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","73","0.031"
"1445","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","50","0.022"
"1448","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","43","0.022"
"1447","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","56","0.014"
"1450","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","45","0.023"
"1446","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","88","0.021"
"1449","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","55","0.019"
"1453","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","50","0.022"
"1452","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","67","0.019"
"1451","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","76","0.027"
"1455","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","62","0.022"
"1458","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","33","0.013"
"1456","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","42","0.018"
"1454","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","69","0.023"
"1457","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","70","0.021"
"1461","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","33","0.009"
"1460","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","65","0.022"
"1464","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","38","0.011"
"1463","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","47","0.016"
"1465","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","41","0.018"
"1459","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","110","0.026"
"1470","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","36","0.02"
"1469","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","43","0.021"
"1466","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","79","0.03"
"1462","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","109","0.026"
"1467","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","86","0.036"
"1471","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","68","0.021"
"1468","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","103","0.036"
"1473","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","50","0.026"
"1476","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","45","0.023"
"1474","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","61","0.023"
"1475","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","61","0.019"
"1472","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","97","0.026"
"1478","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","50","0.02"
"1483","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","35","0.011"
"1477","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","93","0.032"
"1485","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","31","0.008"
"1479","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","74","0.034"
"1482","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","56","0.013"
"1484","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","52","0.014"
"1481","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","79","0.018"
"1480","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.75","77","0.021"
"1486","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","58","0.018"
"1489","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","61","0.025"
"1488","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","66","0.013"
"1493","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","53","0.021"
"1492","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","72","0.028"
"1487","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","78","0.019"
"1490","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","71","0.028"
"1491","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","88","0.022"
"1494","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","50","0.025"
"1495","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","31","0.012"
"1497","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","29","0.002"
"1500","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","49","0.009"
"1504","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","22","0.007"
"1503","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","40","0.007"
"1501","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","52","0.026"
"1496","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","80","0.02"
"1502","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","60","0.022"
"1498","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","81","0.016"
"1499","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","78","0.018"
"1508","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","32","0.003"
"1510","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","38","0.009"
"1505","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","61","0.022"
"1507","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","57","0.015"
"1506","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","62","0.02"
"1511","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","43","0.012"
"1509","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","55","0.019"
"1512","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","46","0.015"
"1518","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","26","0.007"
"1514","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","42","0.023"
"1515","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","36","0.021"
"1513","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","57","0.019"
"1516","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","44","0.016"
"1519","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","40","0.014"
"1520","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","46","0.026"
"1517","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.8","56","0.018"
"1523","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","34","0.016"
"1521","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","49","0.014"
"1525","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","38","0.014"
"1531","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","25","0.006"
"1529","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","38","0.015"
"1528","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","46","0.016"
"1526","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","74","0.014"
"1522","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","99","0.022"
"1524","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","95","0.025"
"1530","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","51","0.012"
"1527","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","103","0.025"
"1533","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","50","0.02"
"1532","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","63","0.014"
"1534","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","56","0.01"
"1538","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","48","0.009"
